year,sex,age_group,stp,est_deaths
2029,female,39,E54000015,5.883
2029,female,39,E54000016,6.226565718777984
2029,female,39,E54000017,4.040434281222016
2029,female,39,E54000018,5.602
2029,female,39,E54000019,4.2540000000000004
2029,female,39,E54000020,4.58067832256163
2029,female,39,Region,54.4105524455938
2029,female,40,E54000010,6.422
2029,female,40,E54000011,1.806
2029,female,40,E54000012,5.54121224760438
2029,female,40,E54000013,3.776
2029,female,40,E54000014,5.342
2029,female,40,E54000015,5.776
2029,female,40,E54000016,7.65788061496491
2029,female,40,E54000017,6.10511938503509
2029,female,40,E54000018,5.356999999999999
2029,female,40,E54000019,3.442
2029,female,40,E54000020,4.316639291804383
2029,female,40,Region,55.54185153940876
2029,female,41,E54000010,7.074
2029,female,41,E54000011,3.03
2029,female,41,E54000012,5.62203890742642
2029,female,41,E54000013,4.373
2029,female,41,E54000014,6.771
2029,female,41,E54000015,6.162
2029,female,41,E54000016,9.061529981188002
2029,female,41,E54000017,6.704470018811998
2029,female,41,E54000018,6.1370000000000005
2029,female,41,E54000019,4.537
2029,female,41,E54000020,4.6897015641775965
2029,female,41,Region,64.16174047160402
2029,female,42,E54000010,7.804
2029,female,42,E54000011,3.662
2029,female,42,E54000012,7.66128477926078
2029,female,42,E54000013,4.596
2029,female,42,E54000014,5.438
2029,female,42,E54000015,6.264
2029,female,42,E54000016,7.603322627501614
2029,female,42,E54000017,7.153677372498386
2029,female,42,E54000018,4.837
2029,female,42,E54000019,4.761
2029,female,42,E54000020,5.7636308498768445
2029,female,42,Region,65.54391562913763
2029,female,43,E54000010,8.125
2029,female,43,E54000011,3.2609999999999997
2029,female,43,E54000012,6.935090648528405
2029,female,43,E54000013,5.988
2029,female,43,E54000014,6.3340000000000005
2029,female,43,E54000015,7.902
2029,female,43,E54000016,9.589486644175569
2029,female,43,E54000017,8.11651335582443
2029,female,43,E54000018,6.407
2029,female,43,E54000019,4.574
2029,female,43,E54000020,6.3394947895833775
2029,female,43,Region,73.57158543811178
2029,female,44,E54000010,8.911
2029,female,44,E54000011,2.583
2029,female,44,E54000012,7.397185574948666
2029,female,44,E54000013,4.796
2029,female,44,E54000014,7.005
2029,female,44,E54000015,7.438
2029,female,44,E54000016,8.560163633145212
2029,female,44,E54000017,5.580836366854787
2029,female,44,E54000018,6.725
2029,female,44,E54000019,5.882999999999999
2029,female,44,E54000020,6.739523294246437
2029,female,44,Region,71.6187088691951
2029,female,45,E54000010,8.93
2029,female,45,E54000011,4.574999999999999
2029,female,45,E54000012,8.102106091718001
2029,female,45,E54000013,6.176
2029,female,45,E54000014,8.717
2029,female,45,E54000015,9.413
2029,female,45,E54000016,12.213892721283937
2029,female,45,E54000017,6.642107278716063
2029,female,45,E54000018,5.938000000000001
2029,female,45,E54000019,6.077
2029,female,45,E54000020,7.231774362644996
2029,female,45,Region,84.015880454363
2029,female,46,E54000010,10.504999999999999
2029,female,46,E54000011,4.651999999999999
2029,female,46,E54000012,7.503966910506502
2029,female,46,E54000013,7.093
2029,female,46,E54000014,8.343
2029,female,46,E54000015,9.359
2029,female,46,E54000016,10.251226292370381
2029,female,46,E54000017,8.389773707629619
2029,female,46,E54000018,6.428
2029,female,46,E54000019,6.841
2029,female,46,E54000020,7.60624174227911
2029,female,46,Region,86.97220865278561
2029,female,47,E54000010,11.992999999999999
2029,female,47,E54000011,4.449
2029,female,47,E54000012,7.976527977412731
2029,female,47,E54000013,6.674
2029,female,47,E54000014,8.214
2029,female,47,E54000015,9.595
2029,female,47,E54000016,12.778830193951006
2029,female,47,E54000017,7.027169806048995
2029,female,47,E54000018,7.715999999999999
2029,female,47,E54000019,7.148
2029,female,47,E54000020,8.406256436706595
2029,female,47,Region,91.97778441411933
2029,female,48,E54000010,10.844
2029,female,48,E54000011,3.5629999999999997
2029,female,48,E54000012,10.184499165811088
2029,female,48,E54000013,8.37
2029,female,48,E54000014,9.249
2029,female,48,E54000015,8.714
2029,female,48,E54000016,14.76909067764843
2029,female,48,E54000017,11.05690932235157
2029,female,48,E54000018,8.4
2029,female,48,E54000019,7.596
2029,female,48,E54000020,9.235436790804405
2029,female,48,Region,101.98193595661549
2029,female,49,E54000010,12.761000000000001
2029,female,49,E54000011,4.693
2029,female,49,E54000012,10.277233038158796
2029,female,49,E54000013,7.825
2029,female,49,E54000014,12.422
2029,female,49,E54000015,11.138
2029,female,49,E54000016,13.779848035846921
2029,female,49,E54000017,12.307151964153077
2029,female,49,E54000018,8.963
2029,female,49,E54000019,8.34
2029,female,49,E54000020,9.804493800130524
2029,female,49,Region,112.31072683828931
2029,female,50,E54000010,10.705
2029,female,50,E54000011,6.289
2029,female,50,E54000012,10.005326895106093
2029,female,50,E54000013,7.66
2029,female,50,E54000014,12.074
2029,female,50,E54000015,12.774
2029,female,50,E54000016,15.814380330355345
2029,female,50,E54000017,12.986619669644657
2029,female,50,E54000018,9.896999999999998
2029,female,50,E54000019,8.876
2029,female,50,E54000020,8.8458830129892
2029,female,50,Region,115.92720990809529
2029,female,51,E54000010,12.043999999999999
2029,female,51,E54000011,4.7330000000000005
2029,female,51,E54000012,11.311158367556468
2029,female,51,E54000013,9.025
2029,female,51,E54000014,12.187
2029,female,51,E54000015,13.437000000000001
2029,female,51,E54000016,15.371071553274051
2029,female,51,E54000017,13.041928446725947
2029,female,51,E54000018,9.879
2029,female,51,E54000019,8.296
2029,female,51,E54000020,8.71337879202543
2029,female,51,Region,118.03853715958189
2029,female,52,E54000010,13.443
2029,female,52,E54000011,5.672000000000001
2029,female,52,E54000012,14.115738620807665
2029,female,52,E54000013,10.434000000000001
2029,female,52,E54000014,11.786
2029,female,52,E54000015,11.383000000000001
2029,female,52,E54000016,16.61999795046405
2029,female,52,E54000017,15.543002049535946
2029,female,52,E54000018,10.834999999999999
2029,female,52,E54000019,7.398
2029,female,52,E54000020,10.003062377634153
2029,female,52,Region,127.23280099844182
2029,female,53,E54000010,13.488
2029,female,53,E54000011,5.760999999999999
2029,female,53,E54000012,15.516367406741958
2029,female,53,E54000013,8.641
2029,female,53,E54000014,12.025
2029,female,53,E54000015,12.363999999999999
2029,female,53,E54000016,19.520968068195227
2029,female,53,E54000017,12.12803193180477
2029,female,53,E54000018,11.762
2029,female,53,E54000019,11.377
2029,female,53,E54000020,11.75647274794215
2029,female,53,Region,134.3398401546841
2029,female,54,E54000010,17.768
2029,female,54,E54000011,7.33
2029,female,54,E54000012,15.326761015571526
2029,female,54,E54000013,13.591
2029,female,54,E54000014,16.709
2029,female,54,E54000015,15.002
2029,female,54,E54000016,23.16293844971088
2029,female,54,E54000017,16.04306155028912
2029,female,54,E54000018,14.870999999999999
2029,female,54,E54000019,12.296
2029,female,54,E54000020,12.790704848318983
2029,female,54,Region,164.8904658638905
2029,female,55,E54000010,15.915
2029,female,55,E54000011,6.420999999999999
2029,female,55,E54000012,16.86304953798768
2029,female,55,E54000013,13.12
2029,female,55,E54000014,19.781
2029,female,55,E54000015,18.029
2029,female,55,E54000016,22.83610311369805
2029,female,55,E54000017,20.55489688630195
2029,female,55,E54000018,15.125
2029,female,55,E54000019,13.011
2029,female,55,E54000020,12.99009197701101
2029,female,55,Region,174.6461415149987
2029,female,56,E54000010,23.126999999999995
2029,female,56,E54000011,12.382
2029,female,56,E54000012,19.739706066050648
2029,female,56,E54000013,13.615
2029,female,56,E54000014,19.394
2029,female,56,E54000015,19.682
2029,female,56,E54000016,30.12629224195978
2029,female,56,E54000017,18.606707758040223
2029,female,56,E54000018,18.298
2029,female,56,E54000019,14.515
2029,female,56,E54000020,16.715821940590725
2029,female,56,Region,206.20152800664135
2029,female,57,E54000010,23.663
2029,female,57,E54000011,10.16
2029,female,57,E54000012,23.39194872946612
2029,female,57,E54000013,15.031999999999998
2029,female,57,E54000014,26.363999999999997
2029,female,57,E54000015,23.836
2029,female,57,E54000016,27.201276659586135
2029,female,57,E54000017,21.333723340413865
2029,female,57,E54000018,18.028000000000002
2029,female,57,E54000019,19.916999999999998
2029,female,57,E54000020,18.760088019199596
2029,female,57,Region,227.68703674866572
2029,female,58,E54000010,30.694
2029,female,58,E54000011,16.22
2029,female,58,E54000012,24.28877057665982
2029,female,58,E54000013,23.224
2029,female,58,E54000014,23.666
2029,female,58,E54000015,27.622999999999998
2029,female,58,E54000016,34.467548218760626
2029,female,58,E54000017,25.18645178123937
2029,female,58,E54000018,21.267
2029,female,58,E54000019,17.49
2029,female,58,E54000020,19.484787078166775
2029,female,58,Region,263.6115576548266
2029,female,59,E54000010,34.801
2029,female,59,E54000011,15.402999999999999
2029,female,59,E54000012,30.935120465434633
2029,female,59,E54000013,22.003999999999998
2029,female,59,E54000014,32.149
2029,female,59,E54000015,27.665
2029,female,59,E54000016,42.04130905301374
2029,female,59,E54000017,23.959690946986264
2029,female,59,E54000018,27.525000000000002
2029,female,59,E54000019,20.494
2029,female,59,E54000020,19.71499494747479
2029,female,59,Region,296.6921154129094
2029,female,60,E54000010,32.342
2029,female,60,E54000011,16.880000000000003
2029,female,60,E54000012,34.28998015058179
2029,female,60,E54000013,22.422
2029,female,60,E54000014,32.817
2029,female,60,E54000015,33.515
2029,female,60,E54000016,39.729736196436136
2029,female,60,E54000017,34.742263803563866
2029,female,60,E54000018,24.781
2029,female,60,E54000019,25.305999999999997
2029,female,60,E54000020,22.78114690217048
2029,female,60,Region,319.6061270527523
2029,female,61,E54000010,34.355
2029,female,61,E54000011,16.626
2029,female,61,E54000012,36.32675720824777
2029,female,61,E54000013,27.402
2029,female,61,E54000014,30.677999999999997
2029,female,61,E54000015,35.119
2029,female,61,E54000016,47.688408294980455
2029,female,61,E54000017,36.82959170501954
2029,female,61,E54000018,29.683999999999997
2029,female,61,E54000019,26.456
2029,female,61,E54000020,22.462638618134356
2029,female,61,Region,343.6273958263821
2029,female,62,E54000010,45.774
2029,female,62,E54000011,16.633
2029,female,62,E54000012,38.30201270533881
2029,female,62,E54000013,33.235
2029,female,62,E54000014,37.646
2029,female,62,E54000015,37.077
2029,female,62,E54000016,49.36411155827207
2029,female,62,E54000017,33.185888441727926
2029,female,62,E54000018,30.283
2029,female,62,E54000019,26.964
2029,female,62,E54000020,24.372269362750256
2029,female,62,Region,372.8362820680891
2029,female,63,E54000010,44.385
2029,female,63,E54000011,22.282000000000004
2029,female,63,E54000012,44.62587078627652
2029,female,63,E54000013,30.662
2029,female,63,E54000014,45.013
2029,female,63,E54000015,37.978
2029,female,63,E54000016,62.844040214984346
2029,female,63,E54000017,42.26395978501566
2029,female,63,E54000018,34.547
2029,female,63,E54000019,26.631
2029,female,63,E54000020,31.189789372855305
2029,female,63,Region,422.4216601591318
2029,female,64,E54000010,48.061
2029,female,64,E54000011,21.64
2029,female,64,E54000012,48.42933585728952
2029,female,64,E54000013,42.322
2029,female,64,E54000014,46.945
2029,female,64,E54000015,37.931999999999995
2029,female,64,E54000016,63.94246767598936
2029,female,64,E54000017,44.092532324010634
2029,female,64,E54000018,30.041999999999998
2029,female,64,E54000019,31.82
2029,female,64,E54000020,33.60426420496411
2029,female,64,Region,448.8306000622536
2029,female,65,E54000010,53.275
2029,female,65,E54000011,29.888999999999992
2029,female,65,E54000012,52.33207501283368
2029,female,65,E54000013,41.452999999999996
2029,female,65,E54000014,48.437
2029,female,65,E54000015,39.237
2029,female,65,E54000016,58.98432928632416
2029,female,65,E54000017,41.71767071367584
2029,female,65,E54000018,37.098000000000006
2029,female,65,E54000019,32.527
2029,female,65,E54000020,32.4025331466706
2029,female,65,Region,467.35260815950426
2029,female,66,E54000010,63.686
2029,female,66,E54000011,25.436999999999998
2029,female,66,E54000012,52.063622775496235
2029,female,66,E54000013,43.077000000000005
2029,female,66,E54000014,47.184
2029,female,66,E54000015,47.098
2029,female,66,E54000016,73.15275997174729
2029,female,66,E54000017,52.539240028252706
2029,female,66,E54000018,39.568999999999996
2029,female,66,E54000019,38.336999999999996
2029,female,66,E54000020,39.142323193195935
2029,female,66,Region,521.2859459686922
2029,female,67,E54000010,60.695
2029,female,67,E54000011,30.166999999999998
2029,female,67,E54000012,54.38246167008898
2029,female,67,E54000013,48.526
2029,female,67,E54000014,54.332
2029,female,67,E54000015,58.263
2029,female,67,E54000016,76.06526045419523
2029,female,67,E54000017,52.66673954580479
2029,female,67,E54000018,45.326
2029,female,67,E54000019,45.068000000000005
2029,female,67,E54000020,37.32859541904381
2029,female,67,Region,562.8200570891328
2029,female,68,E54000010,70.66
2029,female,68,E54000011,32.377
2029,female,68,E54000012,55.182158175051335
2029,female,68,E54000013,56.796
2029,female,68,E54000014,55.308
2029,female,68,E54000015,57.657000000000004
2029,female,68,E54000016,68.48914795532325
2029,female,68,E54000017,50.420852044676764
2029,female,68,E54000018,47.184
2029,female,68,E54000019,50.518
2029,female,68,E54000020,37.91027790993874
2029,female,68,Region,582.5024360849901
2029,female,69,E54000010,62.198
2029,female,69,E54000011,35.995999999999995
2029,female,69,E54000012,62.75784939681725
2029,female,69,E54000013,56.396
2029,female,69,E54000014,66.818
2029,female,69,E54000015,48.635999999999996
2029,female,69,E54000016,74.53175559674295
2029,female,69,E54000017,58.31024440325704
2029,female,69,E54000018,49.433
2029,female,69,E54000019,42.641999999999996
2029,female,69,E54000020,38.31209260857666
2029,female,69,Region,596.0309420053939
2029,female,70,E54000010,79.219
2029,female,70,E54000011,43.841
2029,female,70,E54000012,72.24493743583163
2029,female,70,E54000013,53.461
2029,female,70,E54000014,65.202
2029,female,70,E54000015,55.172000000000004
2029,female,70,E54000016,80.473578958329
2029,female,70,E54000017,56.82242104167101
2029,female,70,E54000018,51.685
2029,female,70,E54000019,50.534000000000006
2029,female,70,E54000020,45.38919688006568
2029,female,70,Region,654.0441343158973
2029,female,71,E54000010,73.948
2029,female,71,E54000011,36.540000000000006
2029,female,71,E54000012,73.20794278319644
2029,female,71,E54000013,59.903
2029,female,71,E54000014,70.733
2029,female,71,E54000015,71.737
2029,female,71,E54000016,88.45293236704916
2029,female,71,E54000017,62.88906763295085
2029,female,71,E54000018,53.54
2029,female,71,E54000019,46.056000000000004
2029,female,71,E54000020,50.155140965453356
2029,female,71,Region,687.1620837486498
2029,female,72,E54000010,83.58699999999999
2029,female,72,E54000011,35.65
2029,female,72,E54000012,74.81187018737165
2029,female,72,E54000013,68.768
2029,female,72,E54000014,76.792
2029,female,72,E54000015,70.784
2029,female,72,E54000016,95.93795722700042
2029,female,72,E54000017,66.09404277299957
2029,female,72,E54000018,59.212
2029,female,72,E54000019,59.649
2029,female,72,E54000020,48.97277171006926
2029,female,72,Region,740.258641897441
2029,female,73,E54000010,91.465
2029,female,73,E54000011,47.586
2029,female,73,E54000012,81.83860132186858
2029,female,73,E54000013,70.832
2029,female,73,E54000014,88.084
2029,female,73,E54000015,72.79599999999999
2029,female,73,E54000016,93.8078093740672
2029,female,73,E54000017,68.03919062593279
2029,female,73,E54000018,56.452999999999996
2029,female,73,E54000019,65.74199999999999
2029,female,73,E54000020,57.087345761141876
2029,female,73,Region,793.7309470830104
2029,female,74,E54000010,98.922
2029,female,74,E54000011,45.013000000000005
2029,female,74,E54000012,80.4841928045859
2029,female,74,E54000013,75.124
2029,female,74,E54000014,89.435
2029,female,74,E54000015,77.32300000000001
2029,female,74,E54000016,97.42084273239065
2029,female,74,E54000017,73.09615726760934
2029,female,74,E54000018,67.178
2029,female,74,E54000019,70.535
2029,female,74,E54000020,56.37363575503674
2029,female,74,Region,830.9048285596226
2029,female,75,E54000010,113.843
2029,female,75,E54000011,58.775999999999996
2029,female,75,E54000012,107.59346254705682
2029,female,75,E54000013,97.824
2029,female,75,E54000014,94.467
2029,female,75,E54000015,87.961
2029,female,75,E54000016,111.16482535211757
2029,female,75,E54000017,83.15917464788244
2029,female,75,E54000018,65.339
2029,female,75,E54000019,73.577
2029,female,75,E54000020,68.37482585629776
2029,female,75,Region,962.0792884033546
2029,female,76,E54000010,116.536
2029,female,76,E54000011,56.465
2029,female,76,E54000012,108.17268181040383
2029,female,76,E54000013,89.958
2029,female,76,E54000014,107.554
2029,female,76,E54000015,94.143
2029,female,76,E54000016,124.10873062919538
2029,female,76,E54000017,85.26026937080462
2029,female,76,E54000018,79.411
2029,female,76,E54000019,82.96799999999999
2029,female,76,E54000020,72.18000511568178
2029,female,76,Region,1016.7566869260856
2029,female,77,E54000010,125.967
2029,female,77,E54000011,68.23100000000001
2029,female,77,E54000012,118.7262944900753
2029,female,77,E54000013,93.91499999999999
2029,female,77,E54000014,115.11500000000001
2029,female,77,E54000015,112.063
2029,female,77,E54000016,132.73374286740665
2029,female,77,E54000017,86.78225713259334
2029,female,77,E54000018,94.77499999999999
2029,female,77,E54000019,89.212
2029,female,77,E54000020,81.60876432075115
2029,female,77,Region,1119.1290588108263
2029,female,78,E54000010,147.313
2029,female,78,E54000011,67.305
2029,female,78,E54000012,129.39998049281314
2029,female,78,E54000013,110.05000000000001
2029,female,78,E54000014,111.655
2029,female,78,E54000015,126.706
2029,female,78,E54000016,136.86477236614672
2029,female,78,E54000017,94.65522763385327
2029,female,78,E54000018,88.313
2029,female,78,E54000019,106.503
2029,female,78,E54000020,86.46683482453001
2029,female,78,Region,1205.2318153173433
2029,female,79,E54000010,163.39900000000003
2029,female,79,E54000011,77.392
2029,female,79,E54000012,146.7808652464066
2029,female,79,E54000013,131.919
2029,female,79,E54000014,140.908
2029,female,79,E54000015,136.875
2029,female,79,E54000016,163.11855130608024
2029,female,79,E54000017,110.52144869391977
2029,female,79,E54000018,108.689
2029,female,79,E54000019,115.12400000000001
2029,female,79,E54000020,99.35971246921117
2029,female,79,Region,1394.0865777156178
2029,female,80,E54000010,182.171
2029,female,80,E54000011,77.31900000000002
2029,female,80,E54000012,175.40407877737852
2029,female,80,E54000013,135.993
2029,female,80,E54000014,160.031
2029,female,80,E54000015,158.938
2029,female,80,E54000016,174.92840333340274
2029,female,80,E54000017,124.01859666659725
2029,female,80,E54000018,129.676
2029,female,80,E54000019,135.724
2029,female,80,E54000020,122.35581383549821
2029,female,80,Region,1576.5588926128767
2029,female,81,E54000010,239.656
2029,female,81,E54000011,106.231
2029,female,81,E54000012,215.92222912388775
2029,female,81,E54000013,191.70800000000003
2029,female,81,E54000014,180.03900000000002
2029,female,81,E54000015,192.998
2029,female,81,E54000016,201.48464206182277
2029,female,81,E54000017,143.5923579381773
2029,female,81,E54000018,142.746
2029,female,81,E54000019,143.478
2029,female,81,E54000020,144.56807959832426
2029,female,81,Region,1902.4233087222121
2029,female,82,E54000010,266.176
2029,female,82,E54000011,121.85299999999998
2029,female,82,E54000012,235.30112564168377
2029,female,82,E54000013,200.195
2029,female,82,E54000014,209.492
2029,female,82,E54000015,202.056
2029,female,82,E54000016,224.98896127921589
2029,female,82,E54000017,158.26303872078415
2029,female,82,E54000018,178.451
2029,female,82,E54000019,201.31300000000002
2029,female,82,E54000020,167.54911191343342
2029,female,82,Region,2165.638237555117
2029,female,83,E54000010,237.675
2029,female,83,E54000011,116.58399999999999
2029,female,83,E54000012,208.9897940622861
2029,female,83,E54000013,177.21699999999998
2029,female,83,E54000014,177.54299999999998
2029,female,83,E54000015,181.339
2029,female,83,E54000016,200.70601168808182
2029,female,83,E54000017,138.9919883119182
2029,female,83,E54000018,150.994
2029,female,83,E54000019,170.88600000000002
2029,female,83,E54000020,132.16776735226628
2029,female,83,Region,1893.0935614145524
2029,female,84,E54000010,252.676
2029,female,84,E54000011,116.18200000000002
2029,female,84,E54000012,214.4432496363792
2029,female,84,E54000013,179.65200000000002
2029,female,84,E54000014,209.429
2029,female,84,E54000015,171.943
2029,female,84,E54000016,239.78020102632985
2029,female,84,E54000017,165.13379897367014
2029,female,84,E54000018,179.124
2029,female,84,E54000019,192.413
2029,female,84,E54000020,134.24831091977012
2029,female,84,Region,2055.0245605561495
2029,female,85,E54000010,281.89
2029,female,85,E54000011,133.86599999999999
2029,female,85,E54000012,258.26624503764543
2029,female,85,E54000013,194.943
2029,female,85,E54000014,229.201
2029,female,85,E54000015,216.638
2029,female,85,E54000016,258.8689142145123
2029,female,85,E54000017,169.94208578548768
2029,female,85,E54000018,191.90699999999998
2029,female,85,E54000019,219.937
2029,female,85,E54000020,141.5699111176607
2029,female,85,Region,2297.0291561553063
2029,female,86,E54000010,277.406
2029,female,86,E54000011,124.755
2029,female,86,E54000012,266.29749097364817
2029,female,86,E54000013,191.15600000000003
2029,female,86,E54000014,201.473
2029,female,86,E54000015,204.385
2029,female,86,E54000016,267.19500231505583
2029,female,86,E54000017,183.82399768494417
2029,female,86,E54000018,202.37600000000003
2029,female,86,E54000019,202.18200000000002
2029,female,86,E54000020,143.71994265383887
2029,female,86,Region,2264.769433627487
2029,female,87,E54000010,268.471
2029,female,87,E54000011,126.189
2029,female,87,E54000012,230.5511628807324
2029,female,87,E54000013,188.82500000000002
2029,female,87,E54000014,209.436
2029,female,87,E54000015,198.086
2029,female,87,E54000016,270.57238860832865
2029,female,87,E54000017,165.31561139167138
2029,female,87,E54000018,185.254
2029,female,87,E54000019,202.544
2029,female,87,E54000020,137.92124911054503
2029,female,87,Region,2183.1654119912773
2029,female,88,E54000010,260.918
2029,female,88,E54000011,120.98100000000002
2029,female,88,E54000012,208.86241529774128
2029,female,88,E54000013,183.173
2029,female,88,E54000014,187.147
2029,female,88,E54000015,186.113
2029,female,88,E54000016,242.68835917553469
2029,female,88,E54000017,155.0396408244653
2029,female,88,E54000018,170.586
2029,female,88,E54000019,185.445
2029,female,88,E54000020,130.67086625544727
2029,female,88,Region,2031.6242815531887
2029,female,89,E54000010,281.467
2029,female,89,E54000011,141.862
2029,female,89,E54000012,243.476803837269
2029,female,89,E54000013,196.96
2029,female,89,E54000014,206.585
2029,female,89,E54000015,196.201
2029,female,89,E54000016,272.92523310217484
2029,female,89,E54000017,173.55976689782517
2029,female,89,E54000018,205.972
2029,female,89,E54000019,199.44600000000003
2029,female,89,E54000020,130.00298037936042
2029,female,89,Region,2248.4577842166295
2029,female,90,E54000010,1873.768
2029,female,90,E54000011,951.9229999999999
2029,female,90,E54000012,1800.481351428816
2029,female,90,E54000013,1432.117
2029,female,90,E54000014,1518.464
2029,female,90,E54000015,1659.2050000000002
2029,female,90,E54000016,1939.5230841038615
2029,female,90,E54000017,1449.0259158961385
2029,female,90,E54000018,1519.172
2029,female,90,E54000019,1581.3890000000001
2029,female,90,E54000020,1011.0076686806593
2029,female,90,Region,16736.076020109474
2029,male,0,E54000010,24.778
2029,male,0,E54000011,6.731
2029,male,0,E54000012,17.1786529943478
2029,male,0,E54000013,8.687
2029,male,0,E54000014,15.613999999999999
2029,male,0,E54000015,22.22
2029,male,0,E54000016,38.757570705622975
2029,male,0,E54000017,42.641429294377026
2029,male,0,E54000018,18.685
2029,male,0,E54000019,12.131
2029,male,0,E54000020,11.796297166253636
2029,male,0,Region,219.21995016060143
2029,male,1,E54000010,4.824
2029,male,1,E54000011,1.8599999999999999
2029,male,1,E54000012,4.223832787173679
2029,male,1,E54000013,2.406
2029,male,1,E54000014,3.677
2029,male,1,E54000015,4.273000000000001
2029,male,1,E54000016,5.1843979431863625
2029,male,1,E54000017,5.220602056813638
2029,male,1,E54000018,3.5829999999999997
2029,male,1,E54000019,2.974
2029,male,1,E54000020,3.1474324964982223
2029,male,1,Region,41.3732652836719
2029,male,2,E54000010,1.3940000000000001
2029,male,2,E54000011,0.509
2029,male,2,E54000012,0.8459112362268799
2029,male,2,E54000013,0.554
2029,male,2,E54000014,0.9160000000000001
2029,male,2,E54000015,1.135
2029,male,2,E54000016,1.95796280961026
2029,male,2,E54000017,2.6860371903897398
2029,male,2,E54000018,1.405
2029,male,2,E54000019,0.623
2029,male,2,E54000020,0.9561878892360738
2029,male,2,Region,12.982099125462954
2029,male,3,E54000010,0.42800000000000005
2029,male,3,E54000011,0.184
2029,male,3,E54000012,0.41103180188699995
2029,male,3,E54000013,0.21000000000000002
2029,male,3,E54000014,0.526
2029,male,3,E54000015,0.5810000000000001
2029,male,3,E54000016,0.9547970188234545
2029,male,3,E54000017,0.6052029811765455
2029,male,3,E54000018,0.519
2029,male,3,E54000019,0.256
2029,male,3,E54000020,0.38258603598750135
2029,male,3,Region,5.057617837874502
2029,male,4,E54000010,0.35600000000000004
2029,male,4,E54000011,0.14900000000000002
2029,male,4,E54000012,0.43346671358507993
2029,male,4,E54000013,0.183
2029,male,4,E54000014,0.451
2029,male,4,E54000015,0.394
2029,male,4,E54000016,0.45966675513937993
2029,male,4,E54000017,0.6613332448606202
2029,male,4,E54000018,0.476
2029,male,4,E54000019,0.22300000000000003
2029,male,4,E54000020,0.2720204503825019
2029,male,4,Region,4.058487163967582
2029,male,5,E54000010,0.332
2029,male,5,E54000011,0.15400000000000003
2029,male,5,E54000012,0.26882544150959997
2029,male,5,E54000013,0.184
2029,male,5,E54000014,0.304
2029,male,5,E54000015,0.5619999999999999
2029,male,5,E54000016,0.6463792895995017
2029,male,5,E54000017,0.48462071040049837
2029,male,5,E54000018,0.36100000000000004
2029,male,5,E54000019,0.203
2029,male,5,E54000020,0.19478510936321516
2029,male,5,Region,3.6946105508728153
2029,male,6,E54000010,0.326
2029,male,6,E54000011,0.119
2029,male,6,E54000012,0.33246671358507995
2029,male,6,E54000013,0.17
2029,male,6,E54000014,0.49900000000000005
2029,male,6,E54000015,0.333
2029,male,6,E54000016,0.6582666567577228
2029,male,6,E54000017,0.6237333432422771
2029,male,6,E54000018,0.404
2029,male,6,E54000019,0.28700000000000003
2029,male,6,E54000020,0.2556018532485724
2029,male,6,Region,4.008068566833653
2029,male,7,E54000010,0.28600000000000003
2029,male,7,E54000011,0.19200000000000006
2029,male,7,E54000012,0.25082544150959996
2029,male,7,E54000013,0.256
2029,male,7,E54000014,0.312
2029,male,7,E54000015,0.28099999999999997
2029,male,7,E54000016,0.6558021643964569
2029,male,7,E54000017,0.9601978356035431
2029,male,7,E54000018,0.396
2029,male,7,E54000019,0.17700000000000002
2029,male,7,E54000020,0.35178510936321516
2029,male,7,Region,4.118610550872815
2029,male,8,E54000010,0.365
2029,male,8,E54000011,0.298
2029,male,8,E54000012,0.27280325056631993
2029,male,8,E54000013,0.18
2029,male,8,E54000014,0.30800000000000005
2029,male,8,E54000015,0.31800000000000006
2029,male,8,E54000016,0.6927010330073999
2029,male,8,E54000017,0.5032989669926001
2029,male,8,E54000018,0.256
2029,male,8,E54000019,0.222
2029,male,8,E54000020,0.20396836547785802
2029,male,8,Region,3.619771616044178
2029,male,9,E54000010,0.293
2029,male,9,E54000011,0.10600000000000001
2029,male,9,E54000012,0.22654289735863997
2029,male,9,E54000013,0.202
2029,male,9,E54000014,0.23800000000000004
2029,male,9,E54000015,0.37400000000000005
2029,male,9,E54000016,0.45932321913275515
2029,male,9,E54000017,0.6646767808672449
2029,male,9,E54000018,0.216
2029,male,9,E54000019,0.182
2029,male,9,E54000020,0.19115162159250082
2029,male,9,Region,3.152694518951141
2029,male,10,E54000010,0.24200000000000002
2029,male,10,E54000011,0.101
2029,male,10,E54000012,0.19990162528315997
2029,male,10,E54000013,0.186
2029,male,10,E54000014,0.28900000000000003
2029,male,10,E54000015,0.32
2029,male,10,E54000016,0.5425411451200222
2029,male,10,E54000017,0.875458854879978
2029,male,10,E54000018,0.29600000000000004
2029,male,10,E54000019,0.16400000000000003
2029,male,10,E54000020,0.17523534101928673
2029,male,10,Region,3.391136966302447
2029,male,11,E54000010,0.254
2029,male,11,E54000011,0.15200000000000002
2029,male,11,E54000012,0.2930857947172799
2029,male,11,E54000013,0.167
2029,male,11,E54000014,0.261
2029,male,11,E54000015,0.512
2029,male,11,E54000016,0.48092679059924337
2029,male,11,E54000017,0.33307320940075663
2029,male,11,E54000018,0.279
2029,male,11,E54000019,0.20600000000000002
2029,male,11,E54000020,0.28160185324857234
2029,male,11,Region,3.2196876479658525
